time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:10:00	18600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:15:00	18900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:20:00	19200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:25:00	19500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:30:00	19800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:35:00	20100	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
05:40:00	20400	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2
05:45:00	20700	3	2	0	3	2	0	0	2	0	0	0	0	1	2	0	1
05:50:00	21000	4	2	0	5	0	2	0	0	0	0	0	0	4	0	0	5
05:55:00	21300	3	1	0	7	0	0	0	0	0	0	0	0	3	1	0	7
06:00:00	21600	8	2	0	13	2	0	0	2	0	0	0	0	6	2	0	11
06:05:00	21900	14	5	0	22	2	2	0	2	0	0	0	0	12	3	0	20
06:10:00	22200	33	16	0	39	9	5	0	6	0	0	0	0	24	11	0	33
06:15:00	22500	39	17	0	61	9	2	0	13	2	1	0	1	28	14	0	47
06:20:00	22800	77	40	0	98	19	11	0	21	2	0	0	3	56	29	0	74
06:25:00	23100	117	53	0	162	18	18	0	21	4	5	0	2	95	30	0	139
06:30:00	23400	138	63	0	237	33	13	0	41	2	2	0	2	103	48	0	194
06:35:00	23700	215	137	0	315	61	39	0	63	7	3	0	6	147	95	0	246
06:40:00	24000	332	190	0	457	75	58	0	80	10	9	0	7	247	123	0	370
06:45:00	24300	478	271	0	664	98	83	0	95	20	9	0	18	360	179	0	551
06:50:00	24600	745	402	0	1007	168	101	0	162	21	20	0	19	556	281	0	826
06:55:00	24900	1356	613	0	1750	266	157	0	271	40	25	0	34	1050	431	0	1445
07:00:00	25200	2261	982	0	3029	447	260	0	458	52	34	0	52	1762	688	0	2519
07:05:00	25500	3943	1688	0	5284	794	448	0	804	99	61	0	90	3050	1179	0	4390
07:10:00	25800	6177	2913	0	8548	1323	788	0	1339	174	97	0	167	4680	2028	0	7042
07:15:00	26100	8925	4528	0	12945	2069	1202	0	2206	262	158	0	271	6594	3168	0	10468
07:20:00	26400	11701	6635	0	18011	2919	1715	0	3410	442	261	0	452	8340	4659	0	14149
07:25:00	26700	13587	8131	0	23467	3697	1921	0	5186	552	345	0	659	9338	5865	0	17622
07:30:00	27000	14600	9585	0	28482	4400	2064	0	7522	718	413	0	964	9482	7108	0	19996
07:35:00	27300	14468	10227	0	32723	4763	2059	0	10226	885	356	0	1493	8820	7812	0	21004
07:40:00	27600	13234	10425	0	35532	4661	2022	0	12865	918	464	0	1947	7655	7939	0	20720
07:45:00	27900	11562	9937	0	37157	4391	1714	0	15542	951	527	0	2371	6220	7696	0	19244
07:50:00	28200	9050	8841	0	37366	3834	1344	0	18032	904	391	0	2884	4312	7106	0	16450
07:55:00	28500	6994	7419	0	36941	3198	980	0	20250	764	386	0	3262	3032	6053	0	13429
08:00:00	28800	5200	5951	0	36190	2518	808	0	21960	561	268	0	3555	2121	4875	0	10675
08:05:00	29100	3866	4673	0	35383	1782	618	0	23124	551	264	0	3842	1533	3791	0	8417
08:10:00	29400	3116	3780	0	34719	1309	812	0	23621	373	173	0	4042	1434	2795	0	7056
08:15:00	29700	2562	3347	0	33934	1019	754	0	23886	275	185	0	4132	1268	2408	0	5916
08:20:00	30000	2121	2838	0	33217	639	855	0	23670	241	83	0	4290	1241	1900	0	5257
08:25:00	30300	1882	2704	0	32395	481	909	0	23242	160	59	0	4391	1241	1736	0	4762
08:30:00	30600	1474	2242	0	31627	355	713	0	22884	117	30	0	4478	1002	1499	0	4265
08:35:00	30900	2407	3672	0	30362	272	1405	0	21751	99	396	0	4181	2036	1871	0	4430
08:40:00	31200	2851	4713	0	28500	211	1717	0	20245	147	548	0	3780	2493	2448	0	4475
08:45:00	31500	2864	5009	0	26355	194	1684	0	18755	215	535	0	3460	2455	2790	0	4140
08:50:00	31800	2938	5400	0	23893	172	1926	0	17001	127	537	0	3050	2639	2937	0	3842
08:55:00	32100	2846	5046	0	21693	156	1675	0	15482	331	490	0	2891	2359	2881	0	3320
09:00:00	32400	2693	4398	0	19988	170	1322	0	14330	249	672	0	2468	2274	2404	0	3190
09:05:00	32700	2265	3708	0	18545	166	1236	0	13260	249	294	0	2423	1850	2178	0	2862
09:10:00	33000	2411	3633	0	17323	165	1478	0	11947	167	315	0	2275	2079	1840	0	3101
09:15:00	33300	2489	3929	0	15883	177	1507	0	10617	153	349	0	2079	2159	2073	0	3187
09:20:00	33600	2098	3373	0	14608	184	1256	0	9545	154	174	0	2059	1760	1943	0	3004
09:25:00	33900	1827	2995	0	13440	208	1037	0	8716	114	137	0	2036	1505	1821	0	2688
09:30:00	34200	1612	2486	0	12566	219	763	0	8172	112	179	0	1969	1281	1544	0	2425
09:35:00	34500	1738	2495	0	11809	202	770	0	7604	157	290	0	1836	1379	1435	0	2369
09:40:00	34800	1712	2450	0	11071	185	771	0	7018	114	302	0	1648	1413	1377	0	2405
09:45:00	35100	2105	2810	0	10366	214	826	0	6406	287	421	0	1514	1604	1563	0	2446
09:50:00	35400	1699	2345	0	9720	200	670	0	5936	157	308	0	1363	1342	1367	0	2421
09:55:00	35700	1738	2239	0	9219	224	599	0	5561	280	246	0	1397	1234	1394	0	2261
10:00:00	36000	1681	2169	0	8731	250	620	0	5191	186	239	0	1344	1245	1310	0	2196
10:05:00	36300	1739	2246	0	8224	203	688	0	4706	162	338	0	1168	1374	1220	0	2350
10:10:00	36600	2046	2546	0	7724	234	735	0	4205	205	464	0	909	1607	1347	0	2610
10:15:00	36900	2107	2624	0	7207	245	723	0	3727	261	452	0	718	1601	1449	0	2762
10:20:00	37200	2351	2945	0	6613	260	776	0	3211	347	487	0	578	1744	1682	0	2824
10:25:00	37500	2346	2831	0	6128	258	854	0	2615	409	411	0	576	1679	1566	0	2937
10:30:00	37800	2061	2614	0	5575	239	635	0	2219	303	457	0	422	1519	1522	0	2934
10:35:00	38100	1701	2216	0	5060	248	479	0	1988	245	314	0	353	1208	1423	0	2719
10:40:00	38400	1822	2284	0	4598	277	619	0	1646	225	271	0	307	1320	1394	0	2645
10:45:00	38700	1654	1990	0	4262	276	486	0	1436	184	250	0	241	1194	1254	0	2585
10:50:00	39000	1532	1900	0	3894	228	504	0	1160	194	208	0	227	1110	1188	0	2507
10:55:00	39300	1488	1851	0	3531	273	434	0	999	245	189	0	283	970	1228	0	2249
11:00:00	39600	1533	1779	0	3285	246	459	0	786	194	231	0	246	1093	1089	0	2253
11:05:00	39900	1487	1704	0	3068	242	393	0	635	225	212	0	259	1020	1099	0	2174
11:10:00	40200	1470	1621	0	2917	259	375	0	519	202	213	0	248	1009	1033	0	2150
11:15:00	40500	1462	1617	0	2762	231	409	0	341	196	208	0	236	1035	1000	0	2185
11:20:00	40800	1393	1493	0	2662	264	301	0	304	200	225	0	211	929	967	0	2147
11:25:00	41100	1307	1342	0	2627	250	247	0	307	198	191	0	218	859	904	0	2102
11:30:00	41400	1283	1400	0	2510	236	265	0	278	206	197	0	227	841	938	0	2005
11:35:00	41700	1306	1333	0	2483	249	239	0	288	187	215	0	199	870	879	0	1996
11:40:00	42000	1229	1263	0	2449	254	247	0	295	163	178	0	184	812	838	0	1970
11:45:00	42300	1216	1294	0	2371	232	261	0	266	187	177	0	194	797	856	0	1911
11:50:00	42600	1165	1226	0	2310	223	224	0	265	178	175	0	197	764	827	0	1848
11:55:00	42900	1166	1152	0	2324	220	216	0	269	193	165	0	225	753	771	0	1830
12:00:00	43200	1167	1175	0	2316	230	210	0	289	166	196	0	195	771	769	0	1832
12:05:00	43500	1181	1208	0	2289	200	236	0	253	184	170	0	209	797	802	0	1827
12:10:00	43800	1198	1218	0	2269	254	234	0	273	170	192	0	187	774	792	0	1809
12:15:00	44100	1207	1197	0	2279	228	238	0	263	182	161	0	208	797	798	0	1808
12:20:00	44400	1168	1190	0	2257	245	239	0	269	154	184	0	178	769	767	0	1810
12:25:00	44700	1199	1221	0	2235	207	238	0	238	194	170	0	202	798	813	0	1795
12:30:00	45000	1164	1124	0	2275	221	215	0	244	166	171	0	197	777	738	0	1834
12:35:00	45300	1186	1169	0	2292	236	208	0	272	174	179	0	192	776	782	0	1828
12:40:00	45600	1174	1184	0	2282	225	238	0	259	171	174	0	189	778	772	0	1834
12:45:00	45900	1081	1095	0	2268	238	208	0	289	144	159	0	174	699	728	0	1805
12:50:00	46200	1175	1160	0	2283	215	223	0	281	163	172	0	165	797	765	0	1837
12:55:00	46500	1193	1200	0	2276	258	243	0	296	159	149	0	175	776	808	0	1805
13:00:00	46800	1220	1234	0	2262	251	254	0	293	161	171	0	165	808	809	0	1804
13:05:00	47100	1201	1234	0	2229	225	262	0	256	190	146	0	209	786	826	0	1764
13:10:00	47400	1227	1255	0	2201	254	243	0	267	178	186	0	201	795	826	0	1733
13:15:00	47700	1172	1185	0	2188	217	248	0	236	170	178	0	193	785	759	0	1759
13:20:00	48000	1157	1126	0	2219	214	198	0	252	163	173	0	183	780	755	0	1784
13:25:00	48300	1141	1119	0	2241	233	216	0	269	163	161	0	185	745	742	0	1787
13:30:00	48600	1160	1162	0	2239	233	214	0	288	163	163	0	185	764	785	0	1766
13:35:00	48900	1126	1155	0	2210	227	233	0	282	163	163	0	185	736	759	0	1743
13:40:00	49200	1163	1169	0	2204	235	240	0	277	159	157	0	187	769	772	0	1740
13:45:00	49500	1205	1142	0	2267	248	210	0	315	177	168	0	196	780	764	0	1756
13:50:00	49800	1221	1223	0	2265	220	275	0	260	168	174	0	190	833	774	0	1815
13:55:00	50100	1143	1166	0	2242	223	230	0	253	162	162	0	190	758	774	0	1799
14:00:00	50400	1112	1112	0	2242	218	211	0	260	149	171	0	168	745	730	0	1814
14:05:00	50700	1207	1209	0	2240	243	243	0	260	167	148	0	187	797	818	0	1793
14:10:00	51000	1088	1137	0	2191	232	230	0	262	162	142	0	207	694	765	0	1722
14:15:00	51300	1179	1139	0	2231	229	225	0	266	165	183	0	189	785	731	0	1776
14:20:00	51600	1179	1214	0	2196	245	227	0	284	177	166	0	200	757	821	0	1712
14:25:00	51900	1163	1148	0	2211	222	220	0	286	153	174	0	179	788	754	0	1746
14:30:00	52200	1154	1188	0	2177	230	250	0	266	157	154	0	182	767	784	0	1729
14:35:00	52500	1108	1101	0	2184	216	224	0	258	136	162	0	156	756	715	0	1770
14:40:00	52800	1125	1099	0	2210	226	215	0	269	155	143	0	168	744	741	0	1773
14:45:00	53100	1124	1119	0	2215	210	225	0	254	170	148	0	190	744	746	0	1771
14:50:00	53400	1128	1118	0	2225	230	223	0	261	140	171	0	159	758	724	0	1805
14:55:00	53700	1160	1170	0	2215	227	216	0	272	184	154	0	189	749	800	0	1754
15:00:00	54000	1184	1144	0	2255	243	197	0	318	181	179	0	191	760	768	0	1746
15:05:00	54300	1199	1194	0	2260	234	262	0	290	166	168	0	189	799	764	0	1781
15:10:00	54600	1183	1224	0	2219	233	240	0	283	165	168	0	186	785	816	0	1750
15:15:00	54900	1179	1180	0	2218	218	245	0	256	159	170	0	175	802	765	0	1787
15:20:00	55200	1178	1195	0	2201	240	227	0	269	166	160	0	181	772	808	0	1751
15:25:00	55500	1104	1122	0	2183	227	215	0	281	166	161	0	186	711	746	0	1716
15:30:00	55800	1105	1105	0	2183	224	228	0	277	152	162	0	176	729	715	0	1730
15:35:00	56100	1123	1127	0	2179	216	224	0	269	168	152	0	192	739	751	0	1718
15:40:00	56400	1149	1151	0	2177	217	231	0	255	146	168	0	170	786	752	0	1752
15:45:00	56700	1151	1096	0	2232	225	212	0	268	162	143	0	189	764	741	0	1775
15:50:00	57000	1173	1161	0	2244	235	228	0	275	172	159	0	202	766	774	0	1767
15:55:00	57300	1202	1201	0	2245	237	255	0	257	160	169	0	193	805	777	0	1795
16:00:00	57600	1207	1155	0	2297	251	215	0	293	175	171	0	197	781	769	0	1807
16:05:00	57900	1227	1187	0	2337	228	236	0	285	190	174	0	213	809	777	0	1839
16:10:00	58200	1206	1179	0	2364	212	225	0	272	178	193	0	198	816	761	0	1894
16:15:00	58500	1268	1245	0	2387	237	232	0	277	193	175	0	216	838	838	0	1894
16:20:00	58800	1260	1255	0	2392	263	243	0	297	179	192	0	203	818	820	0	1892
16:25:00	59100	1347	1292	0	2447	263	251	0	309	188	183	0	208	896	858	0	1930
16:30:00	59400	1361	1278	0	2530	292	263	0	338	156	187	0	177	913	828	0	2015
16:35:00	59700	1462	1422	0	2570	331	294	0	375	192	147	0	222	939	981	0	1973
16:40:00	60000	1528	1417	0	2681	308	320	0	363	195	202	0	215	1025	895	0	2103
16:45:00	60300	1649	1466	0	2864	326	308	0	381	188	198	0	205	1135	960	0	2278
16:50:00	60600	2047	1659	0	3252	468	343	0	506	212	189	0	228	1367	1127	0	2518
16:55:00	60900	2612	1961	0	3903	595	454	0	647	201	209	0	220	1816	1298	0	3036
17:00:00	61200	3887	2565	0	5225	931	633	0	945	240	198	0	262	2716	1734	0	4018
17:05:00	61500	5711	3548	0	7388	1396	852	0	1489	332	236	0	358	3983	2460	0	5541
17:10:00	61800	8226	4931	0	10683	2183	1204	0	2468	431	254	0	535	5612	3473	0	7680
17:15:00	62100	11121	6642	0	15162	3105	1520	0	4053	561	338	0	758	7455	4784	0	10351
17:20:00	62400	13418	8043	0	20537	3967	1733	0	6287	661	293	0	1126	8790	6017	0	13124
17:25:00	62700	15452	9571	0	26418	4920	1747	0	9460	900	404	0	1622	9632	7420	0	15336
17:30:00	63000	15821	10005	0	32234	5291	1693	0	13058	984	317	0	2289	9546	7995	0	16887
17:35:00	63300	15290	10369	0	37155	5481	1716	0	16823	1074	283	0	3080	8735	8370	0	17252
17:40:00	63600	13548	10000	0	40703	5026	1542	0	20307	1136	359	0	3857	7386	8099	0	16539
17:45:00	63900	11197	8993	0	42907	4221	1394	0	23134	1087	348	0	4596	5889	7251	0	15177
17:50:00	64200	8888	7928	0	43867	3416	1356	0	25194	918	347	0	5167	4554	6225	0	13506
17:55:00	64500	6472	6501	0	43838	2430	1238	0	26386	708	243	0	5632	3334	5020	0	11820
18:00:00	64800	4976	5695	0	43119	1815	1288	0	26913	624	73	0	6183	2537	4334	0	10023
18:05:00	65100	3770	4820	0	42069	1212	1156	0	26969	448	107	0	6524	2110	3557	0	8576
18:10:00	65400	2956	4198	0	40827	837	936	0	26870	324	271	0	6577	1795	2991	0	7380
18:15:00	65700	2544	3700	0	39671	607	892	0	26585	292	243	0	6626	1645	2565	0	6460
18:20:00	66000	2000	3096	0	38575	438	820	0	26203	212	118	0	6720	1350	2158	0	5652
18:25:00	66300	1745	2725	0	37595	354	688	0	25869	204	78	0	6846	1187	1959	0	4880
18:30:00	66600	1716	2611	0	36700	315	725	0	25459	113	183	0	6776	1288	1703	0	4465
18:35:00	66900	1351	2154	0	35897	245	591	0	25113	144	30	0	6890	962	1533	0	3894
18:40:00	67200	1450	2160	0	35187	236	635	0	24714	108	168	0	6830	1106	1357	0	3643
18:45:00	67500	1324	1985	0	34526	192	687	0	24219	109	46	0	6893	1023	1252	0	3414
18:50:00	67800	1442	2024	0	33944	192	656	0	23755	132	161	0	6864	1118	1207	0	3325
18:55:00	68100	1132	1646	0	33430	182	489	0	23448	118	83	0	6899	832	1074	0	3083
19:00:00	68400	1084	1631	0	32883	171	395	0	23224	125	134	0	6890	788	1102	0	2769
19:05:00	68700	893	1401	0	32375	150	381	0	22993	70	27	0	6933	673	993	0	2449
19:10:00	69000	1024	1419	0	31980	164	322	0	22835	71	156	0	6848	789	941	0	2297
19:15:00	69300	932	1188	0	31724	167	266	0	22736	119	121	0	6846	646	801	0	2142
19:20:00	69600	990	1246	0	31468	150	277	0	22609	133	141	0	6838	707	828	0	2021
19:25:00	69900	934	1146	0	31256	162	244	0	22527	102	162	0	6778	670	740	0	1951
19:30:00	70200	937	1058	0	31135	149	224	0	22452	131	169	0	6740	657	665	0	1943
19:35:00	70500	900	1061	0	30974	152	251	0	22353	81	146	0	6675	667	664	0	1946
19:40:00	70800	1227	1358	0	30843	186	250	0	22289	62	484	0	6253	979	624	0	2301
19:45:00	71100	608	1017	0	30434	153	266	0	22176	81	20	0	6314	374	731	0	1944
19:50:00	71400	497	870	0	30061	104	224	0	22056	73	34	0	6353	320	612	0	1652
19:55:00	71700	516	843	0	29734	104	231	0	21929	53	44	0	6362	359	568	0	1443
20:00:00	72000	439	765	0	29408	69	226	0	21772	43	18	0	6387	327	521	0	1249
20:05:00	72300	446	717	0	29137	61	224	0	21609	42	35	0	6394	343	458	0	1134
20:10:00	72600	403	628	0	28912	56	210	0	21455	35	26	0	6403	312	392	0	1054
20:15:00	72900	365	593	0	28684	47	202	0	21300	26	14	0	6415	292	377	0	969
20:20:00	73200	370	570	0	28484	49	201	0	21148	17	26	0	6406	304	343	0	930
20:25:00	73500	568	740	0	28312	42	223	0	20967	23	187	0	6242	503	330	0	1103
20:30:00	73800	605	798	0	28119	49	219	0	20797	80	174	0	6148	476	405	0	1174
20:35:00	74100	623	838	0	27904	53	218	0	20632	84	178	0	6054	486	442	0	1218
20:40:00	74400	529	743	0	27690	43	203	0	20472	75	133	0	5996	411	407	0	1222
20:45:00	74700	610	841	0	27459	50	225	0	20297	53	190	0	5859	507	426	0	1303
20:50:00	75000	456	685	0	27230	44	198	0	20143	90	48	0	5901	322	439	0	1186
20:55:00	75300	469	708	0	26991	57	210	0	19990	28	89	0	5840	384	409	0	1161
21:00:00	75600	325	627	0	26689	31	195	0	19826	40	39	0	5841	254	393	0	1022
21:05:00	75900	289	608	0	26370	13	176	0	19663	13	74	0	5780	263	358	0	927
21:10:00	76200	250	530	0	26090	14	162	0	19515	36	30	0	5786	200	338	0	789
21:15:00	76500	266	526	0	25830	10	162	0	19363	11	67	0	5730	245	297	0	737
21:20:00	76800	196	439	0	25587	3	139	0	19227	10	27	0	5713	183	273	0	647
21:25:00	77100	185	403	0	25369	4	120	0	19111	21	29	0	5705	160	254	0	553
21:30:00	77400	48	241	0	25176	3	20	0	19094	12	5	0	5712	33	216	0	370
21:35:00	77700	18	141	0	25053	1	1	0	19094	7	2	0	5717	10	138	0	242
21:40:00	78000	24	93	0	24984	1	9	0	19086	8	1	0	5724	15	83	0	174
21:45:00	78300	124	179	0	24929	0	34	0	19052	7	75	0	5656	117	70	0	221
21:50:00	78600	32	80	0	24881	1	5	0	19048	6	11	0	5651	25	64	0	182
21:55:00	78900	59	94	0	24846	0	2	0	19046	27	15	0	5663	32	77	0	137
22:00:00	79200	35	61	0	24820	0	3	0	19043	14	13	0	5664	21	45	0	113
22:05:00	79500	16	38	0	24798	0	0	0	19043	12	1	0	5675	4	37	0	80
22:10:00	79800	13	32	0	24779	0	3	0	19040	7	2	0	5680	6	27	0	59
22:15:00	80100	14	27	0	24766	0	5	0	19035	5	3	0	5682	9	19	0	49
22:20:00	80400	0	8	0	24758	0	0	0	19035	0	0	0	5682	0	8	0	41
22:25:00	80700	4	9	0	24753	0	0	0	19035	3	0	0	5685	1	9	0	33
22:30:00	81000	4	10	0	24747	0	0	0	19035	2	0	0	5687	2	10	0	25
22:35:00	81300	3	6	0	24744	0	0	0	19035	1	1	0	5687	2	5	0	22
22:40:00	81600	9	13	0	24740	0	8	0	19027	0	0	0	5687	9	5	0	26
22:45:00	81900	131	165	0	24706	2	92	0	18937	1	33	0	5655	128	40	0	114
22:50:00	82200	33	64	0	24675	2	23	0	18916	1	0	0	5656	30	41	0	103
22:55:00	82500	7	30	0	24652	0	0	0	18916	3	1	0	5658	4	29	0	78
23:00:00	82800	8	15	0	24645	0	0	0	18916	4	0	0	5662	4	15	0	67
23:05:00	83100	8	13	0	24640	0	2	0	18914	4	0	0	5666	4	11	0	60
23:10:00	83400	14	24	0	24630	1	5	0	18910	0	0	0	5666	13	19	0	54
23:15:00	83700	10	19	0	24621	0	4	0	18906	3	0	0	5669	7	15	0	46
23:20:00	84000	5	11	0	24615	1	0	0	18907	1	0	0	5670	3	11	0	38
23:25:00	84300	4	7	0	24612	0	1	0	18906	2	0	0	5672	2	6	0	34
23:30:00	84600	1	4	0	24609	0	0	0	18906	1	0	0	5673	0	4	0	30
23:35:00	84900	3	5	0	24607	0	0	0	18906	3	0	0	5676	0	5	0	25
23:40:00	85200	16	22	0	24601	1	10	0	18897	4	0	0	5680	11	12	0	24
23:45:00	85500	48	67	0	24582	1	44	0	18854	2	0	0	5682	45	23	0	46
23:50:00	85800	4	23	0	24563	0	4	0	18850	0	0	0	5682	4	19	0	31
23:55:00	86100	0	12	0	24551	0	0	0	18850	0	0	0	5682	0	12	0	19
24:00:00	86400	4	10	0	24545	0	0	0	18850	3	0	0	5685	1	10	0	10
24:05:00	86700	3	4	0	24544	0	0	0	18850	1	2	0	5684	2	2	0	10
24:10:00	87000	27	28	0	24543	2	9	0	18843	0	15	0	5669	25	4	0	31
24:15:00	87300	43	47	0	24539	0	19	0	18824	0	20	0	5649	43	8	0	66
24:20:00	87600	10	15	0	24534	0	0	0	18824	4	0	0	5653	6	15	0	57
24:25:00	87900	9	18	0	24525	0	0	0	18824	4	0	0	5657	5	18	0	44
24:30:00	88200	9	15	0	24519	0	0	0	18824	2	0	0	5659	7	15	0	36
24:35:00	88500	9	17	0	24511	0	0	0	18824	3	0	0	5662	6	17	0	25
24:40:00	88800	17	22	0	24506	1	10	0	18815	2	0	0	5664	14	12	0	27
24:45:00	89100	142	168	0	24480	2	132	0	18685	5	0	0	5669	135	36	0	126
24:50:00	89400	382	509	0	24353	13	299	0	18399	1	48	0	5622	368	162	0	332
24:55:00	89700	593	803	0	24143	33	436	0	17996	1	85	0	5538	559	282	0	609
25:00:00	90000	405	686	0	23862	20	323	0	17693	11	30	0	5519	374	333	0	650
25:05:00	90300	474	809	0	23527	11	433	0	17271	4	3	0	5520	459	373	0	736
25:10:00	90600	408	745	0	23190	11	373	0	16909	8	1	0	5527	389	371	0	754
25:15:00	90900	468	761	0	22897	26	336	0	16599	4	62	0	5469	438	363	0	829
25:20:00	91200	462	727	0	22632	47	308	0	16338	19	34	0	5454	396	385	0	840
25:25:00	91500	357	582	0	22407	35	212	0	16161	30	39	0	5445	292	331	0	801
25:30:00	91800	264	478	0	22193	15	190	0	15986	26	19	0	5452	223	269	0	755
